Scenario_ID,Apartment_Area_m2,Rooms,Bathrooms,Master_Bathrooms,Balconies,Receptions,Finishing_Level,Reception_Area_m2,Bedroom_Area_m2,Paintable_Area_m2,Paints_Quality,Electrical_Basic_Quality,Flooring_Quality,Sanitary_Quality,Doors_Quality,Ceilings_Quality,Electrical_Finishing_Quality,Plumbing_Quality,Include_Reception_Ceiling_Upgrade,Include_Reception_Chandelier,Include_Master_Bathroom_Upgrade,Plumbing_System,Ceilings_Cost,Doors_Cost,Electrical_Basic_Cost,Electrical_Finishing_Cost,Flooring_Cost,Paints_Cost,Plumbing_Cost,Sanitary_Cost,Labor_Cost,Auxiliary_Cost,Total_Finishing_Cost_EGP
S000100,183.2,5,3,1,2,1,Medium,64.1,119.1,549.6,Medium,Low,Low,High,Medium,Low,Medium,High,True,True,False,PVC Pipes,47379.44444444444,52209.0,45790.272,6508.0,71319.29999999999,16202.208,3000.0,31134.0,71080.0,40492.0,385114.22
S000101,179.1,4,1,1,1,1,Low,62.7,116.4,537.3,Low,Low,Medium,Medium,Low,Low,Low,Low,True,False,False,PPR Pipes,54436.04166666667,30949.0,45401.416,2016.0,59860.2,2162.8767272727273,1050.0,7644.0,72289.5,31751.5,307560.53
S000102,119.2,3,1,1,2,1,Medium,41.7,77.5,357.6,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,True,True,True,PVC Pipes,43989.16666666667,38797.0,34645.632,5321.0,39118.4,9912.672000000002,740.0,14570.0,42080.0,24252.0,253425.87
S000103,107.9,2,1,1,1,1,Medium,37.8,70.1,323.7,Medium,Medium,High,Low,Medium,Medium,High,Medium,False,False,False,PVC Pipes,9178.993055555557,25804.0,29403.889000000003,2824.0,56452.6,7263.8279999999995,780.0,8446.0,37772.5,22161.5,200087.31
S000104,214.7,5,2,1,1,2,Medium,75.1,139.6,644.1,Medium,Low,High,Low,Medium,High,Medium,Medium,True,False,True,PVC Pipes,89256.07638888889,44677.0,57020.028,6412.0,106665.59999999999,18279.558000000005,1620.0,19288.0,76442.5,44119.5,463780.26
S000105,150.4,4,1,1,1,1,Low,52.6,97.8,451.2,Low,Low,Low,Low,Medium,Low,Low,Medium,False,False,False,PVC Pipes,12167.77777777778,37306.0,40260.672,2712.0,56630.399999999994,2126.3825454545454,820.0,8201.0,62388.0,27016.0,249628.23
S000106,119.0,3,2,1,0,1,High,41.6,77.4,357.0,Medium,High,High,High,High,High,High,High,False,True,True,PVC Pipes,13387.5,27216.0,34049.92,6551.0,42130.0,7618.380000000001,1980.0,28148.0,46525.0,26415.0,234020.8
S000107,121.5,3,1,1,0,1,High,42.5,79.0,364.5,High,Medium,High,High,High,High,High,Medium,False,True,True,PVC Pipes,13837.5,30401.0,33869.76,6097.0,35731.0,13070.970000000001,720.0,17842.0,42712.5,24677.5,218959.23
S000108,103.3,2,1,1,0,1,Low,36.2,67.1,309.9,Low,Medium,Low,Medium,Low,Low,Low,Low,False,False,False,PPR Pipes,8357.256944444445,17199.0,28332.502999999997,1728.0,47805.5,1703.8865454545455,1080.0,11102.0,43738.5,19244.5,180291.15
S000109,90.3,2,1,1,1,1,Medium,31.6,58.7,270.9,Medium,Low,Medium,Medium,Medium,Medium,Low,High,False,True,False,PVC Pipes,8183.4375,25866.0,23401.158999999996,2755.0,34556.2,6376.986,930.0,8621.0,32932.5,18905.5,162527.78
S000110,162.1,4,2,1,2,1,High,56.7,105.4,486.3,High,High,High,High,High,High,High,High,True,True,True,PVC Pipes,70582.04861111111,47045.0,45450.746999999996,7743.0,74031.3,17652.690000000002,1760.0,31346.0,59577.5,34388.5,389576.79
S000111,117.6,3,2,1,2,1,Medium,41.2,76.4,352.8,High,Medium,Medium,Low,Medium,High,Medium,Low,True,True,True,PPR Pipes,46165.27777777778,39733.0,33104.568,4908.0,39267.200000000004,13272.336000000003,2580.0,18441.0,46140.0,26156.0,269767.38
S000112,84.4,2,1,1,1,1,High,29.5,54.9,253.2,High,High,High,High,Medium,Medium,High,High,True,True,True,PVC Pipes,26963.19444444444,26762.0,23709.716,5346.0,36245.0,12143.471999999998,930.0,21068.0,31310.0,17814.0,202291.38
S000113,100.7,2,1,1,1,1,Medium,35.2,65.5,302.1,High,Low,Medium,Medium,Low,Medium,Medium,Medium,True,True,True,PVC Pipes,34631.70138888889,21286.0,25655.109,4649.0,42784.4,12229.008000000003,820.0,16388.0,35792.5,20829.5,215065.22
S000114,120.0,3,2,1,1,1,Low,42.0,78.0,360.0,Low,Low,Low,Medium,Low,Low,Low,Low,False,False,False,PPR Pipes,9458.333333333334,26887.0,31619.999999999996,2988.0,37140.0,1519.8545454545454,1920.0,21766.0,55200.0,24200.0,212699.19
S000115,80.3,2,1,1,0,1,Medium,28.1,52.2,240.9,Medium,Low,Medium,Medium,Medium,High,Medium,Low,True,False,False,PPR Pipes,32154.756944444445,20769.0,21964.310999999998,2848.0,31388.800000000003,7366.722000000001,1290.0,9025.0,30182.5,17055.5,174044.59
S000116,153.2,4,1,1,2,1,Medium,53.6,99.6,459.6,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,False,False,True,PVC Pipes,15054.027777777777,45297.0,42754.255999999994,1712.0,74633.6,2301.3425454545454,720.0,15705.0,52630.0,30542.0,281349.23
S000117,153.4,4,2,1,1,1,Low,53.7,99.7,460.2,Medium,Low,Low,Low,Low,Low,Medium,Low,False,False,True,PPR Pipes,10759.305555555557,32331.0,40224.122,4280.0,67983.9,13262.964,2520.0,18479.0,67923.0,29711.0,287474.29
S000118,103.2,3,1,1,1,1,High,36.1,67.1,309.6,High,Medium,Medium,High,Medium,Medium,High,Medium,True,True,True,PVC Pipes,37179.16666666667,32906.0,29226.768,5941.0,47347.4,10761.696000000002,810.0,18793.0,37680.0,21292.0,241937.03
S000119,111.0,3,2,1,3,1,Medium,38.8,72.2,333.0,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,True,True,True,PVC Pipes,36835.34722222222,38640.0,31803.750000000004,5803.0,47019.6,9377.28,1980.0,28451.0,44325.0,24935.0,269169.98
S000120,138.0,3,2,1,1,1,Medium,48.3,89.7,414.0,Low,Medium,High,Medium,Medium,Low,Medium,Medium,False,True,True,PVC Pipes,10829.166666666668,33219.0,38585.34,4903.0,62244.899999999994,1585.2436363636364,1560.0,25431.0,51750.0,29930.0,260037.65
S000121,117.5,3,2,1,0,1,Medium,41.1,76.4,352.5,Medium,Medium,High,High,High,Medium,Medium,Medium,True,False,False,PVC Pipes,42419.34027777778,30560.0,32870.05,3540.0,46267.9,10779.45,1580.0,23572.0,46112.5,26137.5,263838.74
S000122,128.5,3,2,1,3,1,Medium,45.0,83.5,385.5,High,Medium,High,Low,High,Medium,Medium,Medium,False,True,True,PVC Pipes,11332.986111111111,46004.0,34987.675,5328.0,54269.0,14078.460000000001,1600.0,21579.0,49137.5,28172.5,266489.12
S000123,55.3,2,1,1,1,1,Medium,19.4,35.9,165.9,Medium,Low,Medium,Medium,High,Low,Medium,High,True,False,True,PVC Pipes,14255.069444444443,32718.0,15007.969000000001,2864.0,19717.699999999997,961.0134545454546,880.0,16351.0,23307.5,12430.5,138492.75
S000124,126.8,3,2,1,1,1,Medium,44.4,82.4,380.4,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,False,True,False,PVC Pipes,9774.166666666666,32482.0,35123.812,5567.0,53721.600000000006,11967.384,1600.0,16476.0,48670.0,27858.0,243239.96
S000125,53.1,1,1,1,0,1,Medium,18.6,34.5,159.3,Low,Medium,Medium,Medium,Low,High,Medium,Medium,False,False,True,PVC Pipes,6195.0,12956.0,14473.519,2132.0,20274.300000000003,547.4127272727274,810.0,13087.0,21502.5,12023.5,104001.23
S000126,114.2,3,2,1,1,1,High,40.0,74.2,342.6,High,Medium,High,Medium,High,High,High,High,True,True,True,PVC Pipes,50688.055555555555,33530.0,32614.132000000005,5915.0,49052.0,12511.752000000002,1760.0,24998.0,45205.0,25527.0,281800.94
S000127,87.2,2,1,1,2,1,High,30.5,56.7,261.6,High,Medium,High,High,High,High,High,Medium,False,True,True,PVC Pipes,9900.833333333334,37604.0,24613.496000000003,5781.0,45799.3,12431.232000000002,730.0,20077.0,32080.0,18332.0,207348.86
S000128,79.1,2,1,1,1,1,Medium,27.7,51.4,237.3,Medium,Low,High,High,Low,High,Medium,Low,False,False,False,PPR Pipes,9310.729166666666,24514.0,20763.361999999997,2856.0,31353.0,1374.614181818182,990.0,10485.0,29852.5,16833.5,148332.71
S000129,59.5,2,1,1,1,1,Medium,20.8,38.7,178.5,High,Medium,High,Medium,Medium,Medium,Medium,Low,False,True,True,PPR Pipes,5040.972222222222,27189.0,17371.9,4276.0,17742.4,7579.110000000001,1200.0,16001.0,24462.5,13207.5,134070.38
S000130,131.1,3,1,1,1,1,High,45.9,85.2,393.3,High,High,High,High,High,Medium,High,High,True,True,True,PVC Pipes,44475.625,35364.0,37658.736,6864.0,40467.0,14103.738000000001,960.0,19378.0,45352.5,26453.5,271077.1
S000131,87.9,2,1,1,1,1,Low,30.8,57.1,263.7,Low,Medium,Low,Medium,Medium,Low,Medium,Low,False,False,False,PPR Pipes,7111.354166666667,25808.0,23668.487,2824.0,42515.100000000006,1372.198909090909,1020.0,8436.0,38425.5,16703.5,167884.14
S000132,156.2,4,1,1,2,1,Low,54.7,101.5,468.6,Low,Medium,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,11660.763888888889,38929.0,43430.401999999995,3544.0,59248.8,1978.3440000000005,1230.0,7152.0,64389.0,27973.0,259535.31
S000133,108.4,3,1,1,1,1,Low,37.9,70.5,325.2,Low,Low,Low,Low,Low,Medium,Low,Medium,False,False,False,PVC Pipes,9259.166666666668,30205.0,28481.884000000005,1708.0,48013.1,1596.4363636363637,750.0,6488.0,46698.0,20086.0,193285.59
S000134,67.4,2,1,1,0,1,Medium,23.6,43.8,202.2,Medium,Medium,Medium,High,High,Medium,Low,Medium,True,False,False,PVC Pipes,24842.77777777778,24799.0,19182.614,2176.0,31619.4,4670.820000000001,860.0,11510.0,26635.0,14669.0,160964.61
S000135,122.7,3,2,1,2,1,Medium,42.9,79.8,368.1,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,False,True,True,PPR Pipes,12142.187500000002,40281.0,33820.875,5131.0,63818.399999999994,14981.670000000002,2040.0,20715.0,47542.5,27099.5,267572.13
S000136,74.4,1,1,1,1,1,Medium,26.0,48.4,223.2,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,False,True,True,PVC Pipes,7181.666666666667,21075.0,19017.256,3845.0,28758.399999999998,6334.416,860.0,14582.0,27360.0,15964.0,144977.74
S000137,202.4,5,2,1,3,2,Medium,70.8,131.6,607.2,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,True,True,PVC Pipes,72187.77777777778,59276.0,55364.992,10516.0,99630.0,14026.32,1640.0,23165.0,73060.0,41844.0,450710.09
S000138,103.4,3,2,1,2,1,Low,36.2,67.2,310.2,Low,Low,Medium,Low,Low,Medium,Low,Low,False,False,True,PPR Pipes,9442.430555555557,29470.0,27612.748,2144.0,44503.40000000001,1065.96,1980.0,17420.0,49473.0,21461.0,204572.54
S000139,162.7,4,2,1,2,1,Medium,56.9,105.8,488.1,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,True,True,True,PPR Pipes,48928.50694444445,43894.0,45528.494999999995,6531.0,58339.8,2779.5076363636363,2160.0,24870.0,59742.5,34499.5,327273.31
S000140,84.4,2,1,1,1,1,Low,29.5,54.9,253.2,Low,Low,Low,Low,Low,Medium,Low,Low,False,False,False,PPR Pipes,8117.63888888889,21006.0,21365.036,1880.0,36430.8,919.8065454545455,1080.0,7459.0,37218.0,16126.0,151602.28
S000141,130.4,3,2,1,3,1,Medium,45.6,84.8,391.2,Medium,Low,Medium,Medium,Medium,High,High,Medium,True,True,False,PVC Pipes,55592.50000000001,46379.0,34018.448,7018.0,49640.8,12565.344000000001,1540.0,19548.0,49660.0,28524.0,304486.09
S000142,127.3,3,2,1,0,1,Low,44.6,82.7,381.9,Low,Medium,Low,Low,Low,Low,Medium,Medium,False,True,False,PVC Pipes,10298.923611111111,22292.0,36156.375,5668.0,58823.2,1874.7818181818182,1660.0,12486.0,57718.5,25404.5,232382.28
S000143,124.2,4,1,1,2,1,Low,43.5,80.7,372.6,Low,Medium,Low,Medium,Medium,Low,Low,Low,False,False,False,PPR Pipes,7891.875,43417.0,35327.538,2376.0,55516.5,1280.389090909091,900.0,10620.0,53349.0,22693.0,233371.3
S000144,126.5,3,1,1,1,1,Low,44.3,82.2,379.5,Low,Low,Medium,Low,Medium,Low,Low,Low,False,False,False,PPR Pipes,8872.569444444445,33480.0,34152.23,3140.0,40611.0,1900.26,1290.0,7560.0,52942.5,23072.5,207021.06
S000145,108.0,3,2,1,3,1,Medium,37.8,70.2,324.0,Medium,Low,Medium,High,Medium,Medium,Medium,High,True,False,False,PVC Pipes,38520.0,42686.0,29173.079999999998,3556.0,50014.8,8197.2,1940.0,20676.0,43500.0,24380.0,262643.08
S000146,67.9,2,1,1,2,1,Low,23.8,44.1,203.7,Low,Low,Medium,Low,Medium,Low,Medium,Medium,False,False,False,PVC Pipes,5045.347222222223,34146.0,18478.539,2848.0,24357.9,699.9872727272729,860.0,7812.0,31525.5,13403.5,139176.77
S000147,82.7,2,1,1,2,1,Medium,28.9,53.8,248.1,Medium,Medium,Medium,High,Medium,Medium,Medium,High,False,False,False,PVC Pipes,8126.423611111111,31816.0,22697.136000000002,2832.0,27795.899999999998,7041.078000000001,980.0,11123.0,30842.5,17499.5,160753.54
S000148,124.9,3,2,1,1,1,High,43.7,81.2,374.7,High,High,High,High,High,High,Medium,Medium,True,True,True,PVC Pipes,55652.98611111112,33065.0,35489.623,5091.0,47917.8,15085.421999999999,1640.0,31949.0,48147.5,27506.5,301544.83
S000149,100.3,3,2,1,3,1,Medium,35.1,65.2,300.9,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,False,False,PVC Pipes,33562.1875,47940.0,27563.022,3572.0,47053.100000000006,1743.0316363636362,1540.0,21136.0,41382.5,22955.5,248447.34
S000150,63.5,1,1,1,0,1,Low,22.2,41.3,190.5,Low,Low,Medium,Low,Low,Low,Medium,Medium,False,False,False,PVC Pipes,4718.402777777777,13744.0,16357.470000000001,2124.0,31136.699999999997,1028.7,730.0,6788.0,28807.5,12677.5,118112.27
S000151,169.2,4,1,1,1,1,Medium,59.2,110.0,507.6,Low,Low,Medium,Medium,Medium,Low,Low,High,False,True,True,PVC Pipes,13042.5,38279.0,44375.644,3084.0,81915.20000000001,2591.528727272728,890.0,15020.0,57030.0,33502.0,289729.87
S000152,160.6,4,2,1,2,1,Low,56.2,104.4,481.8,Low,Low,Medium,Low,Low,Medium,Low,Low,False,False,False,PPR Pipes,13717.916666666666,35784.0,43961.84,2136.0,62741.2,1750.248,2280.0,13622.0,70407.0,30899.0,277299.2
S000153,74.6,2,1,1,1,1,High,26.1,48.5,223.8,Medium,High,High,Medium,High,Medium,High,Medium,False,True,True,PVC Pipes,6346.180555555555,30659.0,23160.201999999997,5434.0,33998.2,6351.444,760.0,15830.0,28615.0,16001.0,167155.03
S000154,108.2,3,2,1,2,1,High,37.9,70.3,324.6,High,High,High,High,Medium,High,High,High,True,True,True,PVC Pipes,43183.61111111111,39827.0,31510.56,6978.0,38877.3,13853.928000000002,1900.0,35004.0,43555.0,24417.0,279106.4
S000155,97.3,2,1,1,1,1,Medium,34.1,63.2,291.9,High,Medium,Medium,Medium,Low,Low,Medium,Medium,False,True,False,PVC Pipes,6419.097222222222,24659.0,27306.451999999997,4867.0,47286.600000000006,10660.187999999998,830.0,9980.0,34857.5,20200.5,187066.34
S000156,101.9,3,2,1,1,1,Low,35.7,66.2,305.7,Low,Low,Medium,Medium,Medium,Low,Low,Low,False,False,False,PPR Pipes,6651.805555555557,32868.0,25674.398,2016.0,41624.3,1440.6807272727274,1860.0,19720.0,48955.5,21213.5,202024.18
S000157,97.8,2,1,1,1,1,Medium,34.2,63.6,293.4,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,True,False,False,PVC Pipes,32436.458333333336,27095.0,28878.144,2832.0,40677.600000000006,9424.008,760.0,8764.0,34995.0,20293.0,206155.21
S000158,118.0,3,1,1,0,1,Medium,41.3,76.7,354.0,Low,Medium,High,Medium,High,Medium,Medium,Medium,True,False,True,PVC Pipes,41406.52777777778,28384.0,32671.239999999998,3548.0,65873.5,1703.0618181818184,750.0,15031.0,41750.0,24030.0,255147.33
S000159,118.8,3,2,1,2,1,Low,41.6,77.2,356.4,Low,Low,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,7755.0,34531.0,31347.203999999998,2084.0,46326.8,1609.6319999999998,2160.0,13732.0,54786.0,24002.0,218333.64
S000160,139.5,4,2,1,1,1,High,48.8,90.7,418.5,High,Medium,High,High,High,High,High,Medium,True,True,True,PVC Pipes,57647.32638888888,41500.0,38398.765,7513.0,58697.799999999996,19887.120000000003,1480.0,31813.0,53362.5,30207.5,340507.01
S000161,83.2,2,1,1,0,1,Medium,29.1,54.1,249.6,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,False,False,PVC Pipes,29977.222222222226,20305.0,22553.088,2864.0,33793.0,6095.232,790.0,10784.0,30980.0,17592.0,175733.54
S000162,167.4,4,2,1,2,1,High,58.6,108.8,502.2,High,High,Medium,High,High,High,High,Medium,False,True,True,PVC Pipes,18716.250000000004,47630.0,49203.294,7190.0,47326.6,21544.38,1600.0,31554.0,61035.0,35369.0,321168.52
S000163,69.0,2,1,1,1,1,High,24.2,44.8,207.0,Medium,High,Medium,High,Medium,High,High,High,True,True,False,PVC Pipes,27949.16666666667,26113.0,19903.199999999997,5450.0,27209.0,4144.14,950.0,11641.0,27075.0,14965.0,165399.51
S000164,61.0,1,1,1,1,1,Low,21.3,39.7,183.0,Low,Low,Low,Low,Low,Low,Medium,Medium,False,False,True,PVC Pipes,4892.708333333334,17789.0,15923.869999999999,2148.0,26877.800000000003,880.3963636363637,750.0,11300.0,27945.0,12265.0,120771.77
S000165,121.1,3,2,1,1,1,Low,42.4,78.7,363.3,Low,Low,Low,Medium,Low,Low,Low,Medium,False,False,False,PVC Pipes,8493.819444444443,25286.0,31265.61,2756.0,59060.1,1854.8116363636366,1720.0,17566.0,55579.5,24381.5,227963.34
S000166,112.3,3,2,1,1,1,Medium,39.3,73.0,336.9,Medium,Medium,Medium,Medium,Medium,Medium,High,High,True,False,False,PVC Pipes,36704.6875,32755.0,31367.855,3572.0,56428.7,9264.750000000002,1860.0,21520.0,44682.5,25175.5,263330.99
S000167,170.3,4,2,1,3,1,High,59.6,110.7,510.9,High,High,Medium,High,High,High,High,High,True,True,True,PVC Pipes,66483.88888888889,57124.0,48121.811,7277.0,61358.0,17534.088,1800.0,31411.0,61832.5,35905.5,388847.79
S000168,133.6,4,2,1,2,1,Low,46.8,86.8,400.8,Low,Medium,Low,Medium,Low,Low,Low,Medium,False,False,False,PVC Pipes,10205.555555555555,38858.0,36565.288,2144.0,66756.4,1928.2123636363638,1600.0,14418.0,61092.0,26444.0,260011.46
S000169,89.2,2,1,1,1,1,Medium,31.2,58.0,267.6,High,Medium,High,High,Medium,Low,Medium,Medium,True,True,True,PVC Pipes,22023.472222222223,26051.0,24637.940000000002,4456.0,43171.2,12539.736000000003,840.0,20454.0,32630.0,18702.0,205505.35
S000170,219.4,5,3,1,1,2,Medium,76.8,142.6,658.2,Medium,High,Medium,High,Medium,High,Medium,High,True,True,False,PVC Pipes,95463.40277777778,42893.0,64858.884000000005,9334.0,78997.79999999999,3683.526545454546,2850.0,31272.0,82235.0,47189.0,458776.61
S000171,102.3,2,1,1,2,1,Low,35.8,66.5,306.9,Low,Low,Low,Medium,Low,Low,Medium,Low,False,False,False,PPR Pipes,6642.395833333334,27365.0,25216.655,2832.0,43586.399999999994,1687.392,1200.0,8542.0,43393.5,19079.5,179544.84
S000172,124.7,3,2,1,2,1,Low,43.6,81.1,374.1,Low,Low,Low,Low,Low,Low,Medium,Medium,False,False,False,PVC Pipes,8270.034722222223,28702.0,31929.878,3540.0,42387.9,1359.003272727273,1620.0,12798.0,56821.5,24975.5,212403.82
S000173,81.4,2,1,1,0,1,High,28.5,52.9,244.2,High,High,High,High,High,High,Medium,High,True,True,False,PVC Pipes,34479.86111111112,20871.0,23809.82,4334.0,33498.7,9992.664,900.0,11292.0,30485.0,17259.0,186922.05
S000174,152.4,4,1,1,1,1,Medium,53.3,99.1,457.2,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False,False,True,PVC Pipes,13970.000000000002,37135.0,41828.9,4272.0,65668.1,12673.584,810.0,14729.0,52410.0,30394.0,273890.58
S000175,81.4,2,1,1,0,1,Medium,28.5,52.9,244.2,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,False,True,False,PVC Pipes,7461.666666666668,20288.0,21862.95,4308.0,25696.699999999997,6930.396000000001,830.0,9322.0,30485.0,17259.0,144443.71
S000176,61.5,1,1,1,0,1,Low,21.5,40.0,184.5,Low,Low,Low,Medium,Low,Low,Low,Low,False,False,True,PPR Pipes,4313.541666666667,13990.0,16142.755,1192.0,18576.0,1014.4145454545455,1140.0,12787.0,28117.5,12347.5,109620.71
S000177,110.3,3,1,1,0,1,Medium,38.6,71.7,330.9,Low,Medium,Medium,Low,Low,Low,Medium,Medium,True,True,False,PVC Pipes,26523.09027777778,19595.0,30410.859,5787.0,45530.0,1137.0927272727272,810.0,8608.0,39632.5,22605.5,200639.04
S000178,209.1,5,3,1,2,2,Medium,73.2,135.9,627.3,Medium,Medium,Low,Low,Medium,Medium,High,Medium,False,True,False,PVC Pipes,17788.020833333336,47469.0,57049.292,12190.0,109366.5,18492.804,2550.0,26628.0,79402.5,45283.5,416219.62
S000179,185.6,4,2,1,1,2,Medium,65.0,120.6,556.8,Medium,Medium,High,Low,Medium,Medium,Low,Medium,False,False,True,PVC Pipes,16368.888888888889,37341.0,50193.216,2752.0,79606.4,17884.416,1480.0,19175.0,67240.0,38736.0,330776.92
S000180,119.3,3,1,1,1,1,High,41.8,77.5,357.9,High,Medium,High,High,High,High,High,High,True,True,True,PVC Pipes,46903.29861111111,37896.0,33601.591,6414.0,40026.0,17007.408,960.0,21263.0,42107.5,24270.5,270449.3
S000181,143.9,4,1,1,2,1,Low,50.4,93.5,431.7,Low,Low,Medium,Low,Medium,Medium,Low,Low,False,False,False,PPR Pipes,12191.527777777777,46960.0,39165.495,3400.0,77096.79999999999,2331.18,1110.0,6662.0,60145.5,25943.5,275006.0
S000182,143.9,4,2,1,2,1,Medium,50.4,93.5,431.7,Medium,Medium,Medium,Medium,Medium,Medium,High,High,True,False,True,PVC Pipes,51740.3125,42884.0,41290.272000000004,4272.0,54059.2,12441.594000000001,1740.0,27983.0,54572.5,31021.5,322004.38
S000183,129.3,3,2,1,2,1,High,45.3,84.0,387.9,Medium,High,High,High,High,High,High,High,True,True,True,PVC Pipes,56441.14583333333,41573.0,37929.774000000005,6506.0,72013.2,10923.264,1880.0,29712.0,49357.5,28320.5,334656.38
S000184,84.3,2,1,1,0,1,Low,29.5,54.8,252.9,Low,Medium,Low,Medium,Medium,Low,Medium,Low,False,False,False,PPR Pipes,5971.25,20831.0,22534.583,2856.0,33967.6,1216.678909090909,1140.0,7636.0,37183.5,16109.5,149446.11
S000185,170.5,4,1,1,3,1,High,59.7,110.8,511.5,Medium,High,High,High,Medium,Medium,High,Medium,True,True,True,PVC Pipes,64075.694444444445,50817.0,49415.145000000004,6872.0,82944.79999999999,14741.430000000002,750.0,20516.0,57387.5,33742.5,381262.07
S000186,113.6,3,1,1,3,1,Medium,39.8,73.8,340.8,Medium,Medium,Low,Medium,Medium,High,Low,Medium,False,False,False,PVC Pipes,11991.111111111111,46398.0,31605.744,3116.0,55399.0,6822.816000000002,730.0,10040.0,40540.0,23216.0,229858.67
S000187,130.0,3,2,1,3,1,Low,45.5,84.5,390.0,Low,Low,Medium,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,8756.944444444445,36054.0,34108.899999999994,2232.0,59319.0,2106.0000000000005,2640.0,13728.0,58650.0,25850.0,243444.84
S000188,83.1,2,1,1,0,1,Low,29.1,54.0,249.3,Low,Low,Low,Low,Low,Low,Medium,Medium,False,False,False,PVC Pipes,5193.75,20137.0,22294.974000000002,2856.0,35766.9,1370.6967272727275,840.0,7779.0,36769.5,15911.5,148919.32
S000189,111.2,3,2,1,1,1,Medium,38.9,72.3,333.6,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,True,True,False,PVC Pipes,37840.27777777778,31492.0,31054.872000000003,4850.0,40438.2,9614.352,1680.0,18854.0,44380.0,24972.0,245175.7
S000190,80.2,2,1,1,1,1,High,28.1,52.1,240.6,Medium,High,High,High,High,Medium,High,Medium,True,True,True,PVC Pipes,29558.26388888889,26895.0,23641.102000000003,6313.0,32589.1,5557.860000000001,850.0,18229.0,30155.0,17037.0,190825.33
S000191,145.6,4,2,1,1,1,High,51.0,94.6,436.8,High,High,High,High,High,Medium,High,Medium,True,True,True,PVC Pipes,50898.88888888889,40713.0,41801.488,7046.0,81863.6,17008.992000000002,1460.0,32664.0,55040.0,31336.0,359831.97
S000192,108.9,2,1,1,0,1,Medium,38.1,70.8,326.7,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,True,True,False,PVC Pipes,38602.708333333336,20869.0,29280.62,6184.0,43108.5,10565.478,720.0,10392.0,38047.5,22346.5,220116.31
S000193,83.8,2,1,1,0,1,Low,29.3,54.5,251.4,Low,Medium,Medium,Medium,Low,Low,Low,Low,False,False,False,PPR Pipes,6081.319444444444,16239.0,22893.004,2416.0,37248.0,1283.5112727272729,1290.0,9887.0,37011.0,16027.0,150375.83
S000194,167.7,4,2,1,2,1,Medium,58.7,109.0,503.1,Medium,High,Medium,High,High,Medium,Medium,Medium,True,True,True,PVC Pipes,62111.145833333336,46558.0,50982.774999999994,5710.0,73563.9,12285.702000000001,1440.0,30300.0,61117.5,35424.5,379493.52
