Finishing_Category,Brand,Product_Name,Category,Specification,Application,Power_W,Quality_Level,Quality_Score,Unit,Quantity_Rule,Rule_Value,Required_For,Optional,Price_EGP,Subcategory,Grade,Quality_Price_Band,Source_File,Price_Outlier
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3348,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,169,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1328,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1581,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1232,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1705,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2084,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2413,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,130,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,141,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1712,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2589,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2311,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2639,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1781,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Medium,8.8,Piece,Per_Reception,8,Reception,False,178,LED Downlight,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,True
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3237,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,166,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2787,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,116,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,136,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1618,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3424,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,66,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,159,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2850,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2649,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1237,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,112,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
