Finishing_Category,Brand,Product_Name,Floor_Type,Subcategory,Grade,Size_cm,Application,Quality_Level,Quality_Score,Unit,Waste_Factor,Quantity_Rule,Rule_Value,Required_For,Optional,Price_EGP,Category,Source_File,Price_Outlier
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,813,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,267,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,438,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,847,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,672,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,272,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,359,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,801,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,689,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,862,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,572,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bedrooms,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,199,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,497,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,642,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,236,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,279,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,623,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,174,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,265,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,456,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,672,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,279,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,893,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,169,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,748,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,687,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,236,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,672,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,660,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,600,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,539,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,664,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,703,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,793,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,355,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,549,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,593,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,460,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,208,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,770,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,240,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,699,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,781,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,655,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,196,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,172,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,528,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,670,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,584,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,679,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,235,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,724,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,221,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,694,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,221,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,460,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,279,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,540,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,221,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,233,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,371,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,920,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,378,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,494,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,917,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,569,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,281,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,769,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,607,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,826,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,233,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,262,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,676,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,576,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,286,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,681,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,660,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,772,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,211,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,443,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,211,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,731,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,600,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,943,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,728,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,358,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,811,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,826,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,268,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,555,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,660,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,770,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,821,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,748,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,657,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,633,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Kitchen,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,174,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,844,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,221,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,284,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,270,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,303,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,679,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,525,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,672,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,298,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,327,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,612,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,862,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,284,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,766,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,284,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,High,8.7,m2,0.12,Area_m2,1,Reception,False,906,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,531,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,279,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,811,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,633,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,748,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,Medium,7.5,m2,0.1,Area_m2,1,Bedroom,False,219,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,698,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,614,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,835,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,497,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Kitchen,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,247,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,554,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,752,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bedrooms,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,201,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,488,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,819,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,592,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,699,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,Third,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,191,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,764,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Kitchen,High,8.7,m2,0.12,Area_m2,1,Reception,False,845,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bedrooms,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,330,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,701,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Kitchen,Low,8.7,m2,0.12,Area_m2,1,Reception,False,516,Flooring,flooring.csv,False
Flooring,Gemma,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Low,8.7,m2,0.12,Area_m2,1,Reception,False,766,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,914,Flooring,flooring.csv,False
Flooring,Ceramica Cleopatra,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Reception,High,8.7,m2,0.12,Area_m2,1,Reception,False,612,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Kitchen,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,287,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,First,60x120,Reception,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,831,Flooring,flooring.csv,False
Flooring,Royal Ceramica,Porcelain 60x120,Porcelain,Floor Tile,Second,60x120,Kitchen,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,703,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,563,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bathroom,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,244,Flooring,flooring.csv,False
Flooring,Alfa Ceramic,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Medium,8.7,m2,0.12,Area_m2,1,Reception,False,508,Flooring,flooring.csv,False
Flooring,Lecico,Porcelain 60x120,Porcelain,Floor Tile,Third,60x120,Bathroom,Low,8.7,m2,0.12,Area_m2,1,Reception,False,568,Flooring,flooring.csv,False
Flooring,Lecico,Ceramic 60x60,Ceramic,Floor Tile,First,60x60,Bathroom,Low,7.5,m2,0.1,Area_m2,1,Bedroom,False,377,Flooring,flooring.csv,False
Flooring,Gemma,Ceramic 60x60,Ceramic,Floor Tile,Second,60x60,Bedrooms,High,7.5,m2,0.1,Area_m2,1,Bedroom,False,265,Flooring,flooring.csv,False
