Product_ID,Finishing_Category,Category,Subcategory,Product_Name,Brand,Material,Product_Type,Quality_Level,Quality_Score,Grade,Quality_Price_Band,Price_EGP,Unit,Quantity_Rule,Rule_Value,Required_For,Optional,Application,Specification,Ceiling_Type,Coats,Component,Coverage_m2,Coverage_m2_per_L,Door_Category,Door_Type,Electrical_Category,Finish,Floor_Type,Paint_Category,Paint_Type,Plumbing_Category,Power_W,Price_Outlier,Size,Size_cm,Source_File,Waste_Factor
P000076,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,264,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000077,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,263,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000078,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,199,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000079,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Gypsum,,High,8.4,Not Applicable,High: > 285,344,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000080,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,214,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000081,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,191,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000082,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,274,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000083,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,274,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000084,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,High,8.7,Not Applicable,High: > 285,330,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000085,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum,,High,8.7,Not Applicable,High: > 285,308,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000086,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Gypsum,,Low,8.4,Not Applicable,Low: <= 234,184,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000087,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,High,8.7,Not Applicable,High: > 285,288,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000088,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,180,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000089,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Gyproc,Gypsum,,High,8.4,Not Applicable,High: > 285,327,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000090,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,283,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000091,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Gyproc,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,262,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000092,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,High,8.7,Not Applicable,High: > 285,307,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000093,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum,,High,8.7,Not Applicable,High: > 285,322,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000094,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Gyproc,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,251,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000095,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,227,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000096,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,276,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000097,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Gypsum,,Low,8.4,Not Applicable,Low: <= 234,191,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000098,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,High,8.7,Not Applicable,High: > 285,286,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000099,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,226,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000100,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Gypsum,,Low,8.4,Not Applicable,Low: <= 234,213,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000101,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum,,High,8.7,Not Applicable,High: > 285,298,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000102,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,278,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000103,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,204,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000104,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,279,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000105,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,High,8.7,Not Applicable,High: > 285,296,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000106,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,279,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000107,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,277,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000108,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,207,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000109,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,265,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000110,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,High,8.7,Not Applicable,High: > 285,329,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000111,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,238,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000112,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,235,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000113,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,285,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000114,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,255,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000115,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,231,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000116,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Gypsum,,Low,8.4,Not Applicable,Low: <= 234,199,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000117,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,254,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000118,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,271,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000119,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum,,High,8.7,Not Applicable,High: > 285,328,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000120,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,271,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000121,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,188,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000122,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,261,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000123,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum,,High,8.7,Not Applicable,High: > 285,348,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000124,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum,,High,8.7,Not Applicable,High: > 285,341,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000125,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,284,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000126,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,High,8.7,Not Applicable,High: > 285,333,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000127,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Gypsum,,Low,8.4,Not Applicable,Low: <= 234,215,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000128,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum,,High,8.7,Not Applicable,High: > 285,318,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000129,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,196,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000130,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum,,High,8.7,Not Applicable,High: > 285,301,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000131,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,269,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000132,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,195,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000133,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,246,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000134,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Gypsum,,High,8.4,Not Applicable,High: > 285,327,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000135,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Gyproc,Gypsum,,High,8.4,Not Applicable,High: > 285,306,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000136,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Gyproc,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,261,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000137,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum,,High,8.7,Not Applicable,High: > 285,292,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000138,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,233,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000139,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,High,8.7,Not Applicable,High: > 285,327,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000140,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum,,Low,8.7,Not Applicable,Low: <= 234,212,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000141,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,250,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000142,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,High,8.7,Not Applicable,High: > 285,337,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000143,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,241,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000144,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,263,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000145,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum,,High,8.7,Not Applicable,High: > 285,290,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000146,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum,,High,8.7,Not Applicable,High: > 285,327,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000147,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,254,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000148,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,243,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000149,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,241,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000150,Ceilings,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum,,Medium,8.7,Not Applicable,Medium: 234 - 285,244,Sheet,Area_m2/Coverage,1.0,Ceiling,False,Full Ceiling,12.5 mm / 120x240 cm,Gypsum Board Ceiling,,Gypsum Board,2.88,,,,,,,,,,,False,,,ceilings_gypsum.csv,
P000151,Ceilings,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Gyproc,Gypsum,,Medium,8.4,Not Applicable,Medium: 234 - 285,245,Piece,Area_m2/Coverage,1.0,Reception,True,Reception,60x60 cm,Decorative Gypsum Ceiling,,Decorative Panel,0.36,,,,,,,,,,,False,,,ceilings_gypsum.csv,
