Product_ID,Finishing_Category,Subcategory,Product_Name,Brand,Product_Type,Material,Quality_Level,Price_EGP,Unit,Quantity_Rule,Rule_Value,Required_For,Optional
P000157,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Decorative Panel,Gypsum,Low,195,Piece,Area_m2/Coverage,1.0,Reception,True
P000158,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum Board,Gypsum,High,304,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000159,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Decorative Panel,Gypsum,Medium,274,Piece,Area_m2/Coverage,1.0,Reception,True
P000160,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,Medium,277,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000161,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Decorative Panel,Gypsum,High,342,Piece,Area_m2/Coverage,1.0,Reception,True
P000162,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum Board,Gypsum,High,339,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000163,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Gyproc,Decorative Panel,Gypsum,Low,188,Piece,Area_m2/Coverage,1.0,Reception,True
P000164,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Decorative Panel,Gypsum,Medium,246,Piece,Area_m2/Coverage,1.0,Reception,True
P000165,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,High,322,Piece,Area_m2/Coverage,1.0,Reception,True
P000166,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum Board,Gypsum,Low,217,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000167,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,High,347,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000168,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Decorative Panel,Gypsum,Low,202,Piece,Area_m2/Coverage,1.0,Reception,True
P000169,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum Board,Gypsum,Medium,285,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000170,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum Board,Gypsum,High,315,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000171,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum Board,Gypsum,Low,187,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000172,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Decorative Panel,Gypsum,High,320,Piece,Area_m2/Coverage,1.0,Reception,True
P000173,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,Low,187,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000174,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,Medium,252,Piece,Area_m2/Coverage,1.0,Reception,True
P000175,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Decorative Panel,Gypsum,Low,212,Piece,Area_m2/Coverage,1.0,Reception,True
P000176,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,Medium,275,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000177,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Gyproc,Decorative Panel,Gypsum,High,297,Piece,Area_m2/Coverage,1.0,Reception,True
P000178,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,Medium,272,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000179,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Decorative Panel,Gypsum,High,325,Piece,Area_m2/Coverage,1.0,Reception,True
P000180,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,Low,202,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000181,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Decorative Panel,Gypsum,Medium,268,Piece,Area_m2/Coverage,1.0,Reception,True
P000182,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,Medium,260,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000183,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,High,336,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000184,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Decorative Panel,Gypsum,Low,209,Piece,Area_m2/Coverage,1.0,Reception,True
P000185,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum Board,Gypsum,High,289,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000186,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Gyproc,Decorative Panel,Gypsum,High,332,Piece,Area_m2/Coverage,1.0,Reception,True
P000187,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,Low,183,Piece,Area_m2/Coverage,1.0,Reception,True
P000188,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,Low,199,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000189,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,Medium,243,Piece,Area_m2/Coverage,1.0,Reception,True
P000190,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum Board,Gypsum,High,293,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000191,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,Medium,276,Piece,Area_m2/Coverage,1.0,Reception,True
P000192,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Decorative Panel,Gypsum,Medium,273,Piece,Area_m2/Coverage,1.0,Reception,True
P000193,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum Board,Gypsum,Low,195,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000194,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,Medium,259,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000195,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,Low,207,Piece,Area_m2/Coverage,1.0,Reception,True
P000196,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,Low,183,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000197,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,Medium,261,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000198,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum Board,Gypsum,High,290,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000199,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Decorative Panel,Gypsum,High,317,Piece,Area_m2/Coverage,1.0,Reception,True
P000200,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Decorative Panel,Gypsum,Low,211,Piece,Area_m2/Coverage,1.0,Reception,True
P000201,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,High,324,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000202,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum Board,Gypsum,High,295,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000203,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,Low,185,Piece,Area_m2/Coverage,1.0,Reception,True
P000204,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,High,340,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000205,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,High,317,Piece,Area_m2/Coverage,1.0,Reception,True
P000206,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Decorative Panel,Gypsum,Medium,285,Piece,Area_m2/Coverage,1.0,Reception,True
P000207,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Decorative Panel,Gypsum,Medium,242,Piece,Area_m2/Coverage,1.0,Reception,True
P000208,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum Board,Gypsum,Medium,280,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000209,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,Medium,266,Piece,Area_m2/Coverage,1.0,Reception,True
P000210,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Decorative Panel,Gypsum,Low,199,Piece,Area_m2/Coverage,1.0,Reception,True
P000211,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,High,286,Piece,Area_m2/Coverage,1.0,Reception,True
P000212,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Decorative Panel,Gypsum,High,348,Piece,Area_m2/Coverage,1.0,Reception,True
P000213,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Decorative Panel,Gypsum,High,292,Piece,Area_m2/Coverage,1.0,Reception,True
P000214,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,Medium,244,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000215,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Decorative Panel,Gypsum,High,308,Piece,Area_m2/Coverage,1.0,Reception,True
P000216,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Decorative Panel,Gypsum,High,321,Piece,Area_m2/Coverage,1.0,Reception,True
P000217,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum Board,Gypsum,Medium,270,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000218,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Decorative Panel,Gypsum,Low,180,Piece,Area_m2/Coverage,1.0,Reception,True
P000219,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,Low,205,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000220,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Decorative Panel,Gypsum,Medium,274,Piece,Area_m2/Coverage,1.0,Reception,True
P000221,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,Medium,236,Piece,Area_m2/Coverage,1.0,Reception,True
P000222,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Decorative Panel,Gypsum,Low,212,Piece,Area_m2/Coverage,1.0,Reception,True
P000223,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,Medium,252,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000224,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,Low,194,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000225,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,Medium,278,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000226,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Decorative Panel,Gypsum,High,342,Piece,Area_m2/Coverage,1.0,Reception,True
P000227,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum Board,Gypsum,Low,183,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000228,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,High,319,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000229,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum Board,Gypsum,High,345,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000230,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG Boral,Gypsum Board,Gypsum,Low,185,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000231,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum Board,Gypsum,Medium,253,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000232,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,Low,204,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000233,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,High,293,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000234,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Gyproc,Decorative Panel,Gypsum,Medium,253,Piece,Area_m2/Coverage,1.0,Reception,True
P000235,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum Board,Gypsum,High,291,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000236,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,Low,212,Piece,Area_m2/Coverage,1.0,Reception,True
P000237,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Gyproc,Decorative Panel,Gypsum,Low,186,Piece,Area_m2/Coverage,1.0,Reception,True
P000238,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,USG,Gypsum Board,Gypsum,Low,196,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000239,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Siniat,Decorative Panel,Gypsum,Low,204,Piece,Area_m2/Coverage,1.0,Reception,True
P000240,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum Board,Gypsum,Low,185,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000241,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,Medium,245,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000242,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,Medium,280,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000243,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,Knauf,Decorative Panel,Gypsum,High,286,Piece,Area_m2/Coverage,1.0,Reception,True
P000244,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG,Decorative Panel,Gypsum,Low,182,Piece,Area_m2/Coverage,1.0,Reception,True
P000245,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum Board,Gypsum,Low,188,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000246,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Gyproc,Gypsum Board,Gypsum,Medium,282,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000247,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Knauf,Gypsum Board,Gypsum,Low,222,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000248,Ceilings,Decorative Gypsum Ceiling,Decorative Gypsum Ceiling,USG Boral,Decorative Panel,Gypsum,Low,201,Piece,Area_m2/Coverage,1.0,Reception,True
P000249,Ceilings,Gypsum Board Ceiling,Gypsum Board Ceiling,Siniat,Gypsum Board,Gypsum,Low,216,Sheet,Area_m2/Coverage,1.0,Ceiling,False
P000250,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Low,5176,Piece,Per_Balcony,1.0,Balcony,False
P000251,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Medium,6332,Piece,Per_Balcony,1.0,Balcony,False
P000252,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,4337,Piece,Per_Room,1.0,Bedroom,False
P000253,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,13462,Piece,Fixed,1.0,Apartment,False
P000254,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Low,5077,Piece,Per_Balcony,1.0,Balcony,False
P000255,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Low,4421,Piece,Per_Room,1.0,Bedroom,False
P000256,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,4649,Piece,Per_Room,1.0,Bedroom,False
P000257,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Medium,5441,Piece,Per_Balcony,1.0,Balcony,False
P000258,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,5100,Piece,Per_Room,1.0,Bedroom,False
P000259,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Medium,5666,Piece,Per_Balcony,1.0,Balcony,False
P000260,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Low,5085,Piece,Per_Balcony,1.0,Balcony,False
P000261,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Medium,6771,Piece,Per_Balcony,1.0,Balcony,False
P000262,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Low,3940,Piece,Per_Room,1.0,Bedroom,False
P000263,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,13241,Piece,Fixed,1.0,Apartment,False
P000264,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,9924,Piece,Fixed,1.0,Apartment,False
P000265,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,11979,Piece,Fixed,1.0,Apartment,False
P000266,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Medium,6294,Piece,Per_Balcony,1.0,Balcony,False
P000267,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,13388,Piece,Fixed,1.0,Apartment,False
P000268,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Low,4877,Piece,Per_Balcony,1.0,Balcony,False
P000269,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Medium,5569,Piece,Per_Room,1.0,Bedroom,False
P000270,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Medium,5830,Piece,Per_Balcony,1.0,Balcony,False
P000271,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,10298,Piece,Fixed,1.0,Apartment,False
P000272,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Low,4689,Piece,Per_Balcony,1.0,Balcony,False
P000273,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,4683,Piece,Per_Room,1.0,Bedroom,False
P000274,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Medium,5462,Piece,Per_Room,1.0,Bedroom,False
P000275,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,11166,Piece,Fixed,1.0,Apartment,False
P000276,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,13850,Piece,Fixed,1.0,Apartment,False
P000277,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,3979,Piece,Per_Room,1.0,Bedroom,False
P000278,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,6121,Piece,Per_Balcony,1.0,Balcony,False
P000279,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,5035,Piece,Per_Room,1.0,Bedroom,False
P000280,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,14040,Piece,Fixed,1.0,Apartment,False
P000281,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Medium,7429,Piece,Per_Balcony,1.0,Balcony,False
P000282,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Medium,5716,Piece,Per_Balcony,1.0,Balcony,False
P000283,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Medium,5439,Piece,Per_Balcony,1.0,Balcony,False
P000284,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Medium,5526,Piece,Per_Balcony,1.0,Balcony,False
P000285,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,11323,Piece,Fixed,1.0,Apartment,False
P000286,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,11823,Piece,Fixed,1.0,Apartment,False
P000287,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,3861,Piece,Per_Room,1.0,Bedroom,False
P000288,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,10876,Piece,Fixed,1.0,Apartment,False
P000289,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,13900,Piece,Fixed,1.0,Apartment,False
P000290,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Medium,5654,Piece,Per_Room,1.0,Bedroom,False
P000291,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Medium,5924,Piece,Per_Balcony,1.0,Balcony,False
P000292,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Medium,5732,Piece,Per_Balcony,1.0,Balcony,False
P000293,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,12219,Piece,Fixed,1.0,Apartment,False
P000294,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Low,5307,Piece,Per_Balcony,1.0,Balcony,False
P000295,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Low,3253,Piece,Per_Room,1.0,Bedroom,False
P000296,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,10559,Piece,Fixed,1.0,Apartment,False
P000297,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,7026,Piece,Per_Balcony,1.0,Balcony,False
P000298,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Low,3844,Piece,Per_Room,1.0,Bedroom,False
P000299,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,11872,Piece,Fixed,1.0,Apartment,False
P000300,Doors,Interior,Interior MDF Door,WoodCraft,Solid,MDF,Low,5189,Piece,Per_Room,1.0,Bedroom,False
P000301,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Medium,5767,Piece,Per_Balcony,1.0,Balcony,False
P000302,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,13337,Piece,Fixed,1.0,Apartment,False
P000303,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,10656,Piece,Fixed,1.0,Apartment,False
P000304,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,3754,Piece,Per_Room,1.0,Bedroom,False
P000305,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Low,4855,Piece,Per_Balcony,1.0,Balcony,False
P000306,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Low,4655,Piece,Per_Balcony,1.0,Balcony,False
P000307,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,3734,Piece,Per_Room,1.0,Bedroom,False
P000308,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,12089,Piece,Fixed,1.0,Apartment,False
P000309,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Low,3759,Piece,Per_Room,1.0,Bedroom,False
P000310,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Medium,6389,Piece,Per_Balcony,1.0,Balcony,False
P000311,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,7291,Piece,Per_Balcony,1.0,Balcony,False
P000312,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,14484,Piece,Fixed,1.0,Apartment,False
P000313,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,6401,Piece,Per_Balcony,1.0,Balcony,False
P000314,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,13482,Piece,Fixed,1.0,Apartment,False
P000315,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Medium,7312,Piece,Per_Balcony,1.0,Balcony,False
P000316,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,13451,Piece,Fixed,1.0,Apartment,False
P000317,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,12436,Piece,Fixed,1.0,Apartment,False
P000318,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,7402,Piece,Per_Balcony,1.0,Balcony,False
P000319,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Low,5287,Piece,Per_Room,1.0,Bedroom,False
P000320,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,10337,Piece,Fixed,1.0,Apartment,False
P000321,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,11623,Piece,Fixed,1.0,Apartment,False
P000322,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,12950,Piece,Fixed,1.0,Apartment,False
P000323,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Medium,6263,Piece,Per_Balcony,1.0,Balcony,False
P000324,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,6938,Piece,Per_Balcony,1.0,Balcony,False
P000325,Doors,Entrance,Armored Security Door,WoodCraft,Armored,Steel,High,10292,Piece,Fixed,1.0,Apartment,False
P000326,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Medium,7110,Piece,Per_Balcony,1.0,Balcony,False
P000327,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,9953,Piece,Fixed,1.0,Apartment,False
P000328,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,11269,Piece,Fixed,1.0,Apartment,False
P000329,Doors,Entrance,Armored Security Door,WoodCraft,Armored,Steel,High,13564,Piece,Fixed,1.0,Apartment,False
P000330,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,4756,Piece,Per_Room,1.0,Bedroom,False
P000331,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Medium,5436,Piece,Per_Balcony,1.0,Balcony,False
P000332,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,4723,Piece,Per_Room,1.0,Bedroom,False
